,name,roastery,info,address,img
447,하이로 디카프리오,나무사이로,"2002년에 시작한 나무사이로는 한 잔의 커피로 우리의 일상이 풍요로워지기를 바랍니다.
지속적으로 산지를 방문하여 농부•생산업자와 소통하며 좋은 재료와 논리적인 로스팅, 철저한 품질관리를 기반으로 커피가 가진 다양한 매력을 소개합니다.","경기도 성남시 분당구 석운로 33, 나무사이로",https://d2wosiipoa41qn.cloudfront.net/xMquZT5Oe8H21G95qROoIjf-tKM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210528/db4d3d8aa1014e739ff651f24994d35f.png
448,리치 라운드,디카커피랩,"디카커피랩은 국내 최초 디카페인 전문 로스터리입니다.

생두 선별부터 로스팅, 디게싱 과정에 이르는 전 생산 공정에 디카페인 커피에 최적화된 테크닉을 적용하여 가장 맛있는 디카페인 커피를 만들고 있습니다.

누구나 즐길 수 있는 맛있는 디카페인 커피를 통해 일상 속에서 더욱 행복한 시간을 선사해드립니다.",서울 강남구 영동대로 602 6층,https://d2wosiipoa41qn.cloudfront.net/wWC1lhJTjRge_KQQoZ6zYr0hHAg=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210617/dc91807cfef54f47ab2578bc9649f844.png
449,간편한즉석밥 블렌딩,원더월 커피 로스터스,"원더월은 일방적인 로스터의 생각이나 공감되지 않는 커피의 산미와 개성에만 집중하는 것이 아닌 모든 사람들이 좋아하고 누구나 쉽게 마실 수 있는 커피를 추구합니다.

맛있는 커피를 마실 때 나오는 행복감을 원더월과 함께 공유할 수 있으면 좋겠습니다.",서울 동대문구 답십리로 80 1층,https://d2wosiipoa41qn.cloudfront.net/xjjC317vbUAaF52m5ljSU2Dqsqo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230527/ca207c040f364c05b85e7cae834ba654.png
450,브라이트,커넥츠커피,"커피는 우리 일상에서 많은 것들을 이어주는 연결고리 역할을 합니다.
커넥츠커피도 이러한 '연결'을 모토로 삼아 다양한 연결고리로서의 역할을 하려고 합니다.
we & customers : 우리가 먼저 고객과 연결되어 소통하려고 합니다.
farmers & customers : 여러 나라의 농장에서 생산된 다양한 커피 생두를 고객에게 선보이고 알리고 싶습니다.
roasters & customers :국내외 로스터리 카페의 개성있는 원두를 게스트빈으로 소개합니다.
people :궁극적으로 커피를 통해 많은 사람들이 행복해지는 문화를 만들겠습니다.",서울 마포구 성지길 60,https://d2wosiipoa41qn.cloudfront.net/hWl7g-8C2GCVSf-aaJqcA8kUcE0=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20211206/aaaa250b45c04a098324e8b016790369.png
451,에티오피아 G1 콩가,리버벨,"""그래, 어제 마셨던 그 커피""

편안하고, 안정적인, 항상 곁에 있었던 커피를 추구 하고 있습니다.
카페로서 커피로서 역할에 충실 합니다.

""커피 한잔의 힘은 생각보다 강하다고 믿습니다.""",서울 관악구 남현2길 18 1층,https://d2wosiipoa41qn.cloudfront.net/iTkno-PXi-H-tw9-kYez1kWceSA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210806/e341b6206d6f43ae8a122f343d6c6568.png
452,과테말라 스위스 디카페인,서가로스터리,"최고의 커피를 만들기 위해 항상 노력합니다.
수년간 바리스타 교육과 창업실무, 로스팅을 하면서
원두선택에 있어 많은 어려움을 겪으시는 대표님들을 보면서
거품을 빼고 최고의 커피를 공급해야겠다는 마음하나로
여기까지 왔습니다.
최고의 원두를 위해
공급가는 합리적으로!
향미는 우수하고 균일하게!
피드백는 빠르게!
항상 좋은 커피를 만들기위해 노력합니다.","충청남도 논산시 연산면 황룡재로 65, 2층",https://d2wosiipoa41qn.cloudfront.net/ZOSQ0wTKGiAt6j-PEJYRL6yR_EA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230816/470102c8058e4c5e9aee60a0cafc493d.png
453,디카페인 과테말라,조바티커피,"조바티커피 로스터스입니다. Jobatti Coffee Roasters (JCR)

""Coffee-Impressionism""

스타벅스 같은 세계적인 로스터리 카페를 꿈꾸며 조바티커피를 만들고 있습니다. 대한민국을 대표하는 로스터리로 거듭나겠습니다.
감사합니다.",경기 고양시 일산동구 일산로372번길 30-5 1층,https://d2wosiipoa41qn.cloudfront.net/rUy22YzhscqnUI2o8p00NAjWOYg=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230502/c8f544fed4714867b09132c649209fe6.png
454,SANTA ISABEL(산타 이사벨),마그마커피,"마그마 커피는 세계 커피 산업에서 수십 년 동안 활동해 온 '토마스 하지스(Thomas L. Hodges)'와 '아르만도 시에라(Armando Sierra)' 두 사람의 오랜 경험과 가치를 한국 커피 시장에 전하고자 합니다.
전 세계 산지를 돌며 엄선한 스페셜티 커피를 다이렉트 트레이드하고 있는 마그마 커피는 수십 년에 걸쳐 축적된 노하우를 토대로 생두 수입부터 원두 로스팅까지 전 과정을 세심하게 QC하고 있으며, 각각의 커피가 가진 개성을 살려 최상의 기술로 로스팅 합니다.
마그마 커피는 커피가 가진 본연의 맛을 온전히 느낄 수 있도록, 마지막 한 모금까지 기분 좋게 마실 수 있는 균형감 있는 스페셜티 커피를 제공합니다.",서울특별시 강남구 학동로50길 42 302호,https://d2wosiipoa41qn.cloudfront.net/Ci4T2m3NpH-hy6oN5PFNvGhDDls=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230703/94ee3ae8b9da4a9fa1af96f3fa14f97c.jpeg
455,아게다 블렌딩,웨이즈커피,"'커피를 즐기는 다양한 방법이 이어지는 길'

다양한 원두, 다양한 추출 방법이 존재하지만 누가 추출하여도 맛있는 커피를 즐기실 수 있도록 노력합니다. 원두 납품에서 끝나는 것이 아닌 전문 바리스타가 노하우와 방법을 알려 드리고 도와드립니다.
대표가 직접 로스팅 하는 원두 맛집 웨이즈커피의 커피를 경험해 보세요.",서울 마포구 동교로46길 42-20 2층,https://d2wosiipoa41qn.cloudfront.net/06LKW6qng9ioY24gnu8cbIdtGoU=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221111/7faa8ee2dc294c77a5a3bc6c0b304679.jpeg
456,콜롬비아 엘 오브라헤 게이샤 무산소발효 내추럴,카페소소한사치,"매일 신선한 커피를 로스팅하는 소소한사치 입니다.

신선한 뉴크롭의 커피로 로스팅한 원두를
큐그레이더가 커핑과 추출까지 품질관리를 하고 있습니다.

항상 정성껏 준비한 커피로 인사드리겠습니다.",경기도 부천시 소사구 호현로 489,https://d2wosiipoa41qn.cloudfront.net/nD5RMxzTqFW_rcZeyZcD0vNUMaY=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221107/34b8a79259b44b7cbd0b81dac1fb4fe5.jpeg
457,세피아 블렌딩,올인커피,"[All-IN COFFEE]
‘한 가지 일에 모든 힘을 쏟아부음’ 올인커피 입니다.
10년 이상 로스팅을 하며 다양한 원산지, 품종, 가공별 생두를 전문적이고 체계적으로 로스팅해 온 업체로 현재는 카페부터 호텔, 레스토랑, 베이커리 등 오프라인 최전선의 F&B 업체들과 오피스, 관공서 등에 당일 로스팅 된 신선한 원두커피를 납품하고 있습니다.
올인커피는 '고객 경험'을 최우선으로 생각하여 교육, 컨설팅, 머신, 부자재 등 커피가 생산되고 소비되는 모든 공간에서 각 분야의 전문가들과 유기적으로 협력하여 전문가들과 소비자들을 '한 컵'에 담기 위한 다양한 시도를 진행합니다.
✔ 10년 이상의 로스팅 노하우로 품질의 균일성과 안정성
✔ 커피 업계 각 분야의 전문가들과 협력하는 관계성
✔ 특별한 라인업으로 '고객 경험'을 중요시하는 다양성",서울 강서구 공항대로 212 퀸즈파크일레븐 A동 501호,https://d2wosiipoa41qn.cloudfront.net/4MlF9jvTfXZSaiqEbu8Gxu-mmV8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230426/291779d79a934a23aba435951ac28e4e.jpeg
458,브라질 세라도 디카페인,운조커피,"커피가 나에게 준 커다란 변화를 모두와 나누고 싶습니다.
나의 이름이 붙은 커피를 만들고 좋은 생두를 찾고 최적의 로스팅을 위해
매일 새로운 시도와 연구를 하며 느리지만 정직한 과정을 한 잔에 담겠습니다.

지나간 시간의 고통과 노력들이 더 나은 맛으로 나타남을 알기에
지금도 앞으로도 기쁘게 고민하고 천천히 완성해 가겠습니다.",경기도 화성시 동탄지성로 306번길 68,https://d2wosiipoa41qn.cloudfront.net/MOJEAUd2_XWMmDSd3NM88TuBFf0=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230203/3311412e756b4e9eb204d7ee4e1242f6.jpeg
459,시다모 파피초 내추럴,수수커피,"수수커피는 '수수하다'라는 사전적 의미처럼 꾸미지 않고 커피가 가진 본연의 맛을 추구합니다.
생두가 한 잔의 커피가 되기까지 여정의 마무리는 결국 '마시는 사람'입니다. 커피를 내려 마실 때 그 원두가 가진 스토리를 알고 있는지, 어떤 페어링을 하는지, 어떤 부분에서 어떤 노트를 찾는지에 따라 한 잔에 대한 감각은 달라질 수 있습니다.
저희는 마시는 사람에게 아직은 낯선 원두에 설레는 호기심을 불어 넣고, 취향으로서의 커피를 즐길 수 있게 돕고자 합니다.",서울시 강남구 강남대로154길 24 준영빌딩 1층,https://d2wosiipoa41qn.cloudfront.net/85nB2pFFQURMbNcOUglfb9-odyM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20211011/ef17efec65a7448d8a722fe46b90777a.jpg
460,콜롬비아 비야라조 시나몬,오프사이트,"[ OFF-SIGHT ]
시각적 이미지는 우리에게 유용한 정보를 가져다주지만 때론 중요한 본질을 놓치게 만들기도 합니다.
커피를 마시는 공간, 그리고 잔 안에 담긴 음료,
그 이상의 가치를 담아내기 위해 오프사이트는 오늘도 노력합니다.
철저하게 테스트를 거쳐 선별된 생두로 로스팅하며, 일반 소비자분들께도 충분히 설득력있는 맛을 표현해드리고자 노력합니다.",경기도 파주시 조리읍 고봉로 929 2층,https://d2wosiipoa41qn.cloudfront.net/vQO8PHi16Sae9qNscalsoaeTZ_4=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230407/34b073f231234c808d743226c7f8f6f6.png
461,호수 블렌드,디그리,"경기도 안산에 ""degree""라는 커피회사로, 2014년도에 창업하여, 직영매장 3곳, 식품제조가공업 공장을 운영중입니다.
기센 W6, 트리니타스 T2를 이용하여 ""깨끗하고 좋은 단맛을 가진 커피""를 지향하여 생두 선별부터, 로스팅 QC까지 대표부터 팀원 모두 하고 있습니다.
직영 매장을 오랜 기간 운영함으로써 원두를 누구보다 가까이 체크하고, 손님들에게 피드백을 받음으로써 스페셜티 등급의 커피부터 커머셜 커피 까지,
데일리 커피를 제공하면서 로컬브랜드로 많은 사랑을 받고 있습니다.
단순히 납품처와 공급처의 관계가 아닌, 동반성장을 꿈꿉니다.",경기도 안산시 단원구 만해로 205 타원타크라3 a동 113호 114호,https://d2wosiipoa41qn.cloudfront.net/bBgqZWvj-YIvqQmBfEwhlNtc2EE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230621/8295b71d84a04c7c99795f33f0e35a01.jpeg
462,레드써클 블렌드,하우트 커피컴퍼니,"2009년 작은 로스터리카페로 시작한 하우트커피컴퍼니는
프로밧 로스터기와 다이렉트트레이드를 통한 고품질의 생두,
전문 로스터의 엄격한 품질관리로 차별화된 감각적인 커피를 생산합니다.

품질과 신뢰의 가치를 존중하며 다양한 스페셜티 커피와
본연의 맛을 살린 로스팅으로 좋은 커피를 만들기위해 항상 노력합니다.",충북 청주시 청원구 내수읍 충청대로 904,https://d2wosiipoa41qn.cloudfront.net/KJxBdJviVDxK49SFC2h6HLcoVlw=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220311/7551f51debdc48e199fade6a2ef4c8a1.png
463,에티오피아 반티넨카,UFO 커피로스터스,"U nique 유니크한
F lavor 향과 맛의
O rchestratiom 조화로움
UFO coffee Co.는 좋은 커피를 만들기 위해 재료 선정부터 많은 노력을 하고 있습니다.
좋은 품질 유지를 위해 우리가 경험하는 커피가 어떤 농부의 손에서 세심하게 관리되어 왔는지 추척가능한 생두를 고집하여 사용합니다.
그리고 신뢰를 바탕으로 두터운 관계 유지와 상생을 도모하는 지속 가능성에 초점을 맞추고 있습니다.
UFO coffee Co.는 좋은 단맛과 밸런스를 바탕으로 공감하는 커피를 만듭니다.",서울시 관악구 은천로 39,https://d2wosiipoa41qn.cloudfront.net/lhWrQOIJp9DGA0ragz7SvUvP9qc=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221227/5ff8b6676baa4f3c8c673284541ad3ff.jpeg
464,에티오피아 예가체프 G2,링크 커피 로스터스,"""We link mind to mind."" 링크에프엔비는 커피가 자라는 산지에서 한 잔의 커피가 완성되는 순간까지, 커피의 모든 순간 속의 마음을 담아 원두를 로스팅 합니다.
커피의 달고 시고 쓴 맛이 조화로운 밸런스가 좋은 커피, 마지막 한 모금까지 맛있는 깔끔한 커피를 만듭니다.","전라남도 장성군 진원면 나노산단2로 52, 205호",https://d2wosiipoa41qn.cloudfront.net/GcYNrsLE5GrBYesoDb-aWC2ZdEw=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220503/1eef96febd4b410e853e7f51c720c859.jpeg
465,콜롬비아 후일라 수프리모,식물학 커피로스터스,"""회색 빛 도심을 초록으로 물들이자""라는 이념 아래 퀄리티 높은 스페셜티 커피를 즐길 수 있는 그린 스페이스를 지향 합니다.

저희가 만드는 커피가 고객님들의 몸과 마음에 힐링이 되기를 소망하며 커피를 만들어가고 있습니다.",서울시 강남구 강남대로154길 33,https://d2wosiipoa41qn.cloudfront.net/2f3FdLD6m4pY6TXAWGfWE6FjdII=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210903/9dcd93c2634e4bbca5c93256a91387b3.png
466,케냐 야라 AB TOP,블랙빈스,"좋은 커피의 시작, 블랙빈스
블랙빈스는 정직하고 정의로운 커피를 추구하며 ""누구나 즐길 수 있는 커피를 정직하게 생산하자""라는 모토 하에 회사를 성장시키고 있습니다.
가성비 원두부터 프리미엄 라인의 커피를 일정하게 생산할 수 있도록 일일 Q.C 작업 및 로스팅 그래프를 통해 체계적인 관리를 하고 있습니다.
단순 납품에서 끝이 아닌 지속적인 세팅 안내 및 소통을 통한 유대관계를 형성해드릴 수 있도록 노력 하고 있습니다.
오전 10시 까지 주문건에 한하여 당일 발송 진행 하고 있습니다.",서울특별시 영등포구 문래로 20길 60 501호,https://d2wosiipoa41qn.cloudfront.net/4ln0uGqZyUjNZR9FmRVuSoPNc2E=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220706/51230641540242bc835e94f7ea0c88ce.jpeg
467,Enak 블렌딩,제이엠디커피팩토리,"“JMD만의 명품 원두로 그 이상의 무한함을 창조하고자 합니다.”
커피는 이제 단지 특별한 음료, 사치스러운 이미지에 국한되지 않습니다.
30년 이상 경력의 해외현지 최고 로스터가 최고의 맛과 품질을 전달하기 위해
4단계의 품질테스트와 샘플 로스팅, 커핑, 프로파일링의 빅데이터를 가지고 본연의 맛을 살린 로스팅을 합니다.
JMD는 언제나 좋은 커피와 함께 여러분들에게 찾아갈 준비가 되어있습니다.",경기 고양시 일산동구 장대길 75-53 나동 1층 JMD Coffee Factory,https://d2wosiipoa41qn.cloudfront.net/yigVBzLfr4toiLIF_R_8ng9xNZM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230206/5f4636ac80a34b419c20db3446d67073.jpeg
468,Blend Dark,스탠딩커피,"근사한 커피한잔을 위해서는 훌륭한 생두의 선별, 생두의 장점을 극대화한 로스팅, 원두에 최적화된 추출, 전문가적인 지식과 경험, 과학적으로 빈틈없는 시설과 시스템, 아카데믹하고 지적인 자세가 필요합니다.
하지만 커피는 사람이 마십니다. 문화와 감성이 녹아있어야만 그 근사한 커피 한잔이 완성됩니다.
2009년 경리단에서 처음 시작된 스탠딩커피는 이런 이성과 감성의 조화와 발전에 대해 끊임없이 연구하고 고민합니다. 10년 이상의 현장 경험을 바탕으로 탄생한 스탠딩커피의 시그니처블렌딩을 소개합니다.",경기도 포천시 소흘읍 죽엽산로298번길 56,https://d2wosiipoa41qn.cloudfront.net/9a6odqLa7HwTGEgtZBCQyEcv5Gw=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210730/918379cad3a44971b0635806565017c3.png
469,카페5060,챁챁커피,"개인의 취향의 개성이
너무 강한 분은 다른 곳을 알아보세요.
카페의 본질은 '취향'에 집착하는게 아니라
남이 좋아하는 커피를 제공해 순수익을 높이는 것에 있습니다.
챁챁커피는 팔리지 않는 커피는 로스팅하지 않습니다.
저희는 상생에 대한 근본적인 관계는
무엇인지에 대해 생각합니다.
저희의 서비스는 원두뿐만아니라
사용해주시는 모든 거래처의 마케팅과
운영관리를 해드리고 있습니다",경기도 성남시 중원구 둔촌대로 531 쌍용IT트윈타워 B동 901-2호,https://d2wosiipoa41qn.cloudfront.net/ehHxQ8A7-GchcQGHSUSl29DnK_8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230904/f7bb599f77374f39adbb87935f7db369.jpeg
470,어텀 블렌드,커스프 커피,"커스프는 스텀프타운에서 시작한 20년 경력의 대표 로스터 JAY가 창업한 뉴욕 브루클린의 로스터리 카페 입니다. 커스프는 한국에 로스터리를 구축하여 JAY가 만들어낸 커스프만의 특별한 로스팅 프로파일을 소개하고 있습니다. 뉴욕의 트렌디한 커피 커스프를 경험해보세요!

커스프는 주문 건에 대한 당일 로스팅으로 신선한 원두를 제공해드리고 있으며, 커스프팀 소속의 로스터, 바리스타 한명 한명은 매일매일 진심을 다해 커피를 볶습니다.",서울시 강남구 학동로31길 12 7F,https://d2wosiipoa41qn.cloudfront.net/UxPzmLPGTTk3ugMu0OciCmGHtMA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230309/a90a20ebb3fc438586d214d830f69d54.png
